etngrp_src,geslacht_src,lft_src,etngrp_dst,geslacht_dst,lft_dst,n
Autochtoon,Man,"[50,60)",Overig,Vrouw,"[0,20)",1580
Autochtoon,Man,"[50,60)",Overig,Vrouw,"[20,30)",750
Autochtoon,Man,"[50,60)",Overig,Vrouw,"[30,40)",570
Autochtoon,Man,"[50,60)",Overig,Vrouw,"[40,50)",3120
Autochtoon,Man,"[50,60)",Overig,Vrouw,"[50,60)",4430
Autochtoon,Man,"[50,60)",Overig,Vrouw,"[60,70)",420
Autochtoon,Man,"[50,60)",Surinaams,Man,"[0,20)",130
Autochtoon,Man,"[50,60)",Surinaams,Man,"[20,30)",170
Autochtoon,Man,"[50,60)",Surinaams,Man,"[30,40)",50
Autochtoon,Man,"[50,60)",Surinaams,Vrouw,"[0,20)",150
Autochtoon,Man,"[50,60)",Surinaams,Vrouw,"[20,30)",180
Autochtoon,Man,"[50,60)",Surinaams,Vrouw,"[30,40)",70
Autochtoon,Man,"[50,60)",Surinaams,Vrouw,"[40,50)",80
Autochtoon,Man,"[50,60)",Surinaams,Vrouw,"[50,60)",1040
Autochtoon,Man,"[50,60)",Turks,Man,"[0,20)",10
Autochtoon,Man,"[60,70)",Autochtoon,Man,"[0,20)",3250
Autochtoon,Man,"[60,70)",Autochtoon,Man,"[20,30)",5960
Autochtoon,Man,"[60,70)",Autochtoon,Man,"[30,40)",6080
Autochtoon,Man,"[60,70)",Autochtoon,Man,"[40,50)",2360
Autochtoon,Man,"[60,70)",Autochtoon,Man,"[50,60)",3840
Autochtoon,Man,"[60,70)",Autochtoon,Man,"[60,70)",3420
Autochtoon,Man,"[60,70)",Autochtoon,Man,"[70,80)",980
Autochtoon,Man,"[60,70)",Autochtoon,Vrouw,"[0,20)",2840
Autochtoon,Man,"[60,70)",Autochtoon,Vrouw,"[20,30)",5370
Autochtoon,Man,"[60,70)",Autochtoon,Vrouw,"[30,40)",4730
Autochtoon,Man,"[60,70)",Autochtoon,Vrouw,"[40,50)",3120
Autochtoon,Man,"[60,70)",Autochtoon,Vrouw,"[50,60)",11440
Autochtoon,Man,"[60,70)",Autochtoon,Vrouw,"[60,70)",27790
Autochtoon,Man,"[60,70)",Autochtoon,Vrouw,"[70,80)",4550
Autochtoon,Man,"[60,70)",Autochtoon,Vrouw,"[80,120]",530
Autochtoon,Man,"[60,70)",Marokkaans,Vrouw,"[0,20)",10
Autochtoon,Man,"[60,70)",Overig,Man,"[0,20)",730
Autochtoon,Man,"[60,70)",Overig,Man,"[20,30)",650
Autochtoon,Man,"[60,70)",Overig,Man,"[30,40)",640
Autochtoon,Man,"[60,70)",Overig,Man,"[40,50)",10
Autochtoon,Man,"[60,70)",Overig,Vrouw,"[0,20)",660
Autochtoon,Man,"[60,70)",Overig,Vrouw,"[20,30)",2150
Autochtoon,Man,"[60,70)",Overig,Vrouw,"[30,40)",730
Autochtoon,Man,"[60,70)",Overig,Vrouw,"[40,50)",590
Autochtoon,Man,"[60,70)",Overig,Vrouw,"[50,60)",3270
Autochtoon,Man,"[60,70)",Overig,Vrouw,"[60,70)",6320
Autochtoon,Man,"[60,70)",Surinaams,Man,"[0,20)",120
Autochtoon,Man,"[60,70)",Surinaams,Man,"[20,30)",10
Autochtoon,Man,"[60,70)",Surinaams,Vrouw,"[0,20)",140
Autochtoon,Man,"[60,70)",Surinaams,Vrouw,"[20,30)",10
Autochtoon,Man,"[60,70)",Surinaams,Vrouw,"[50,60)",10
Autochtoon,Man,"[70,80)",Autochtoon,Man,"[0,20)",2860
Autochtoon,Man,"[70,80)",Autochtoon,Man,"[20,30)",1190
Autochtoon,Man,"[70,80)",Autochtoon,Man,"[30,40)",2620
Autochtoon,Man,"[70,80)",Autochtoon,Man,"[40,50)",4600
Autochtoon,Man,"[70,80)",Autochtoon,Man,"[50,60)",1210
Autochtoon,Man,"[70,80)",Autochtoon,Man,"[60,70)",980
Autochtoon,Man,"[70,80)",Autochtoon,Man,"[70,80)",1850
Autochtoon,Man,"[70,80)",Autochtoon,Vrouw,"[0,20)",3280
Autochtoon,Man,"[70,80)",Autochtoon,Vrouw,"[20,30)",1440
Autochtoon,Man,"[70,80)",Autochtoon,Vrouw,"[30,40)",2030
Autochtoon,Man,"[70,80)",Autochtoon,Vrouw,"[40,50)",3540
Autochtoon,Man,"[70,80)",Autochtoon,Vrouw,"[50,60)",3060
Autochtoon,Man,"[70,80)",Autochtoon,Vrouw,"[60,70)",17730
Autochtoon,Man,"[70,80)",Autochtoon,Vrouw,"[70,80)",66070
Autochtoon,Man,"[70,80)",Overig,Man,"[0,20)",720
Autochtoon,Man,"[70,80)",Overig,Man,"[20,30)",80
Autochtoon,Man,"[70,80)",Overig,Man,"[30,40)",80
Autochtoon,Man,"[70,80)",Overig,Man,"[40,50)",170
